X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20
1.01970,-1.50284,1.33069,-0.33416,-0.76706,1.11752,-0.09438,1.84589,-0.86429,-1.74772,-0.23720,0.69292,-0.97177,-1.27514,0.19409,-1.51352,0.20831,-0.26564,0.52025,-1.37523,1.11762,-0.21225,0.77037,0.92696,-1.08990,0.84803,-1.41299,-1.41359,1.98039,1.29425,1.94527,-0.31982,0.05943,0.56094,-0.02510,-0.66705,-0.92693,0.22112,-1.07991,-1.13011,0.49671,-0.07356,0.99881,-0.44740,-0.65281,0.43069,-0.78699,-0.60087,-0.62918,-0.23125,1.68606,-1.39975,1.32487,0.75975,1.62354,2.91391,1.50208,0.86333,-1.21804,-1.31367,0.34853,-1.83087,0.70675,-2.00694,1.08748,-0.37442,0.04440,-0.72443,-1.88825,1.29255,1.24498,-0.48506,0.71684,-0.33214,0.33051,0.74045,0.54499,1.31039,0.44066,0.03618,-0.72669,-0.45956,0.84174,-1.54891,1.11987,-0.30081,-0.82855,-1.12983,0.75312,-0.05385,1.58959,-1.22407,-0.55717,-0.06950,-0.65364,0.03153,0.27446,0.39692,1.57730,-1.35940,0.42801,0.89889,2.59227,-1.29530,1.26979,-0.81014,1.45340,1.31975,-0.37052,1.22883,-0.37764,1.44346,-0.84727,-0.13642,-0.49168,0.77384,1.35586,1.56624,0.60948,0.15449
-0.56394,0.80676,-1.91389,1.47669,-1.31660,-0.92963,0.37613,0.54232,2.02778,0.28974,0.00194,0.14346,1.57469,2.50957,-0.22863,0.53590,-0.15417,-0.02134,1.93758,-0.92315,-2.15122,0.29104,1.22849,0.17670,0.46695,0.72360,0.10745,0.51633,0.51855,-2.06551,0.07940,-1.54953,-0.08367,-0.46140,1.09187,0.32908,0.43011,-0.17712,0.95794,-1.63685,-0.79786,1.29977,-0.37558,-2.16252,1.38452,1.09460,0.73375,0.11636,1.65790,1.30397,1.46590,0.64412,0.15578,-0.40316,-1.20192,0.44245,0.63963,-0.41310,0.63576,-0.37374,0.85840,-0.95545,-0.96441,-0.13136,0.76906,-1.27455,1.00152,-1.65334,-0.18533,-1.44902,-2.50706,0.25363,-0.13504,-1.37107,-0.43237,0.42780,-0.36184,-0.18922,-0.49034,-0.61296,-0.56627,-0.60977,-0.64731,-1.06360,-0.44937,-0.65446,-1.08256,0.79463,1.32318,-0.03964,0.09532,-0.67781,1.06261,1.82104,-0.08433,-0.48925,0.29542,0.04235,-0.46854,0.52249,0.29186,-1.27331,-0.88232,-1.45255,1.60366,0.64485,0.52990,-1.55286,-0.12124,-0.36559,-1.48741,-1.39111,-0.57872,-1.76428,-0.78540,-0.64634,1.48063,-0.34875,-0.49896,0.51351
-0.02078,0.06188,-0.47199,-0.48103,0.10979,-0.44792,-1.49699,0.23071,1.03627,0.86572,-0.76462,-1.18212,-0.32145,1.64607,0.61982,0.70055,0.76301,0.48939,0.13755,0.64402,-0.54209,-1.45059,0.72793,1.20868,-1.05311,0.79022,1.66142,-0.04323,-0.87476,0.21225,-0.55315,-0.57190,0.39605,-1.56953,-1.55368,0.10269,-0.06096,0.34855,1.74945,0.07950,0.70218,-0.94875,0.82935,-0.54854,0.00097,-0.11029,1.05528,-1.22214,-2.29971,-0.23515,0.40783,0.10834,1.26176,0.45248,-0.49944,-2.20989,-0.19893,0.96570,-0.33218,0.02301,0.41002,-1.09834,0.71455,1.72775,-0.21694,-1.24259,-0.15592,-2.25771,0.41639,0.48241,1.56823,-0.32301,0.45973,-0.81783,-0.28058,-1.51027,-0.19156,-0.29308,0.21771,-0.65687,0.08931,-0.31045,-0.24567,0.03581,-0.00545,0.72658,-0.12808,-0.35701,-0.12013,-0.73780,-0.32321,1.93013,-0.88652,-0.26206,-0.30089,-0.21850,-0.34625,0.19224,-1.70240,1.12266,-0.61487,-1.15066,-0.35459,1.25968,-0.06017,0.41950,-0.15387,-0.74783,-0.54674,-1.09151,-0.34557,-1.04637,-0.07745,-1.66313,-0.31032,0.05738,-0.31577,0.55301,-1.24799,0.50446
-1.42461,-0.11723,1.12722,0.07532,1.00324,-0.47649,-0.87073,0.83860,0.34156,-1.19910,-0.75576,1.40542,-0.96915,1.00751,-0.52839,-0.02174,0.19680,-2.01130,-1.48322,0.07562,-0.70240,0.97398,-1.71106,0.52685,-1.29512,-0.33469,-1.05595,1.86488,-1.40996,-0.05592,-1.67308,1.69442,0.36359,0.17067,1.56195,0.23155,0.17875,0.14042,0.48811,-0.52255,-0.11374,0.82660,0.33824,-0.13778,-1.47346,1.52250,-0.63664,0.96730,0.16778,-1.36437,1.17614,0.20920,1.36458,-0.18145,0.76379,-1.68186,-0.46692,-1.33703,-0.31557,0.51110,-0.62124,0.91770,-0.76584,0.98331,1.24255,1.06136,-0.44374,-2.15494,0.66925,-0.11556,-0.95559,-0.69577,1.50050,-1.10286,0.50090,0.20723,-0.35127,0.63206,1.57061,-0.30845,-0.22610,0.67123,0.94479,-0.17259,-0.37084,-2.20958,-0.78781,-1.17172,0.76359,-0.27785,-0.24774,-0.02336,-0.84468,1.63003,1.33104,1.62279,0.62158,-0.11563,1.68800,-0.69929,-0.03439,-1.32992,0.57644,-1.26413,0.25232,0.81665,1.30680,0.06972,-0.68594,0.12433,0.91743,-1.56356,-1.05552,2.29380,-0.42965,1.17882,0.97285,0.18032,-1.38475,-0.13553
0.31261,-0.84574,0.68354,-0.64054,0.80789,-0.17321,-1.80287,-0.91769,-0.44745,1.36668,0.94020,1.45989,1.63856,-0.47339,-0.23240,-0.43858,-0.72214,-1.75398,-0.00101,-1.27826,-0.08135,2.09945,-0.56254,0.15123,0.84634,0.27125,0.28719,-0.40404,-0.27322,-0.97283,0.77649,-1.72205,0.94351,-1.36956,1.01564,-0.27252,-1.25972,0.58019,0.83925,-0.46772,0.82514,-2.25058,-1.26151,1.26412,-0.29462,-1.89191,-0.67400,-0.85370,-0.17512,-0.39963,0.12393,-0.11036,1.38890,0.43936,0.51832,1.06449,-0.35331,-1.32590,1.20676,0.14134,0.12655,-0.68855,-0.52600,0.94518,0.92251,0.81436,0.73533,0.64409,0.20465,-0.16748,1.12575,-0.50794,0.42067,-0.75870,-0.56757,-0.24020,-0.78989,0.78140,-1.45405,0.11184,0.13680,-1.82843,-0.35000,0.21143,0.40463,-0.22508,0.67232,-0.10874,0.07844,0.20634,0.94001,-0.66168,-0.46724,-0.66512,-0.24736,1.43338,0.51600,-1.21420,-0.57081,0.41811,-0.28594,-0.88666,0.53186,-0.04666,0.00592,-1.13594,-0.43128,2.54109,0.03482,0.85197,-0.70123,1.08574,0.94069,-1.28879,2.12722,-0.53140,-1.20809,0.43552,-1.69712,-1.77193
-0.64318,-0.39536,-0.86481,-0.03477,-0.10097,-1.58549,-0.71112,1.40466,0.21817,0.71082,-0.07787,-1.76644,-0.16412,1.11574,-1.25127,0.74454,-1.70218,0.09216,0.57149,-0.31760,2.17438,-0.52415,-0.63487,0.16108,-0.71236,-1.37834,-1.08891,0.71837,-0.34821,1.94002,-0.44909,0.78530,0.47509,-0.42228,-0.95033,-1.65828,0.50932,1.18836,-1.58294,-0.39951,-0.56830,0.56916,-0.26846,1.29459,-0.45562,-1.25600,-0.44428,-0.31541,0.51934,-0.40253,0.37995,-0.82149,-0.26041,-0.79783,-0.78119,1.16738,-0.68598,-0.41093,1.05049,0.81726,1.63618,0.50890,-0.50953,2.14362,0.52620,-0.19484,-0.02728,0.23922,-0.17508,-1.41048,1.52172,-0.14588,0.23149,2.21718,-0.59030,0.63832,-0.77846,0.31697,0.11856,0.84711,1.17584,-0.56335,1.41959,1.44518,-0.31233,-0.03018,-0.50313,-0.31114,-1.16440,0.72015,-1.98247,-0.68215,-0.03339,1.36825,-0.45362,0.44784,-0.10754,0.85629,0.42445,0.90319,0.42978,1.23091,0.56164,-0.69097,0.78082,0.07120,0.08452,0.10174,-0.45561,0.46057,1.21925,-0.16570,-0.91748,-0.27962,-0.79623,0.62382,-0.05848,-0.99869,-0.69239,-0.70618
0.49170,-0.30727,1.62971,0.55445,0.99553,-0.12213,-0.16784,0.80287,0.67892,-1.26247,0.16943,0.40310,-0.16580,0.44764,-0.12972,-2.31336,-1.33032,1.03898,-0.23607,0.17762,-0.05389,-0.85812,-0.51828,0.28727,0.40015,2.09952,-0.47525,1.63267,-0.91829,0.61227,0.14034,-0.06996,-0.05058,-0.58870,0.95296,-0.76408,0.27583,0.75367,1.27724,0.95416,0.67633,-0.61294,-0.72609,-1.15866,-1.30692,-0.00112,-0.70251,1.16935,-0.58955,0.08656,-0.31091,-1.42645,1.11944,0.71648,0.86987,0.52960,-0.73119,-0.80367,0.48014,1.68992,0.37445,1.04068,-0.43498,1.19382,-0.45975,0.22975,-0.46652,0.97664,0.99977,-1.51498,1.23508,2.32170,-0.31513,-0.05946,1.23158,0.05826,-0.00414,1.85193,-1.46041,-0.83274,0.41240,-1.63193,-0.28521,-0.42746,0.96772,0.65924,-1.69628,-0.71124,-0.64013,-0.25115,-1.04727,0.41776,-0.67140,0.63371,0.07148,-0.93507,1.29392,1.32759,0.33753,-0.23083,-0.46159,-0.14092,0.08246,0.34732,0.04299,-0.76239,0.14610,0.41828,-1.45865,0.36106,-1.72564,-0.22848,0.65000,0.24760,-1.14216,0.79943,-0.58307,-1.44156,-1.24067,-0.06629
0.39332,1.20278,-0.87709,0.98448,-1.88443,0.12934,-0.60065,-1.32252,-0.90439,-0.65160,-0.15361,-0.51463,0.04694,-0.77118,-0.52704,-0.31375,0.08980,0.91390,0.88794,0.22478,0.33659,0.28543,-0.35865,0.86684,-0.86198,-1.95976,-1.03329,1.36467,-0.33845,0.37759,-0.28982,0.63309,0.02715,-0.03483,0.64321,-0.38501,0.32990,-0.16069,-0.15724,-0.85148,-0.11542,-0.51701,1.19173,-1.70232,0.82019,-1.77206,0.56025,-0.77205,0.55970,-0.13888,-1.45562,1.29814,0.80761,0.51978,-0.57568,0.73235,-1.26508,-2.29241,-1.45849,-1.02286,-0.77228,-0.47560,-0.29949,-0.53656,-2.13017,0.17810,-0.36129,-0.67038,1.51037,-0.23663,0.03046,0.69545,-1.46605,0.04812,0.80814,-0.09751,-1.28043,-0.46564,0.10586,-2.23433,-1.29781,2.05981,0.53171,1.44116,0.86688,0.36465,-0.31719,0.39750,1.54510,0.76705,0.19381,-0.17971,0.50269,-0.52377,0.55682,-0.66348,-0.36788,-1.11110,-0.40696,-0.70221,0.70233,0.93539,-0.29793,-0.08254,-0.73695,1.52255,0.25888,-0.40654,1.36604,0.19348,0.61338,0.13119,0.51002,-0.23433,-0.45801,-1.54608,0.49685,-1.62270,0.16191,0.96390
-0.60512,0.81989,0.83599,-0.51100,1.37470,0.06084,-1.41083,-1.56022,1.17923,-0.38269,-1.16752,-2.10845,-0.43425,0.47367,-0.75267,-1.09429,-0.60597,1.30495,-1.41183,-0.64285,1.03897,0.46876,0.15841,-0.70371,0.02447,-0.51264,-0.85303,-1.12299,0.76946,0.01154,0.27044,0.21385,0.40393,-0.22091,-0.52632,-0.73659,-1.44019,-1.09148,-0.40534,-1.64262,-1.28672,1.05704,0.28498,-0.47424,2.20484,-1.67450,0.99800,-0.07986,0.77918,0.10193,-1.88685,0.05231,0.36788,-2.23690,1.99922,0.26344,0.72794,-1.22948,0.70981,1.19091,0.24136,-0.01913,-0.80283,-0.10723,-0.55087,0.58658,-0.96807,0.63954,-0.79590,-0.25753,0.56062,-0.84756,0.70528,0.64244,-0.19959,1.13717,0.07617,1.07790,1.73423,-0.25031,0.63180,-0.62299,-0.91372,-0.24045,-1.48765,-0.94788,0.58656,-0.52602,0.79003,0.25300,1.84715,0.48736,1.10907,0.44084,0.37571,1.17524,0.60764,0.12326,0.25117,0.59357,-0.29440,-1.11175,1.03866,-0.25184,-0.59520,-0.75953,0.80936,-0.74025,1.00950,-0.03822,0.75609,-0.62356,0.58070,1.05096,0.92378,0.06991,1.67777,-2.26945,0.05935,-0.40789
1.76475,0.15949,0.74309,0.10918,-0.65249,-2.04991,0.16804,-0.71935,-0.81244,-0.50927,1.78094,2.17756,0.18569,-0.40284,-1.24263,0.46008,1.61247,-0.17314,-2.42116,0.65166,0.83617,-1.62293,0.15564,0.41124,-0.07273,-0.75500,1.00332,-0.44509,-1.55949,-2.16494,1.17141,0.68933,0.04472,-0.40641,-0.57686,-0.99851,-0.46646,-2.07213,-0.76179,-0.33949,0.71394,-0.01865,0.85636,1.32066,0.98938,0.47840,0.03568,-0.90840,0.73392,1.74428,0.28389,1.84912,-1.48750,-1.17539,0.91438,0.21942,1.38213,-0.07854,-0.79023,-0.24323,-1.55415,-1.21989,1.06389,0.97099,0.31054,-1.87919,-0.45848,-1.21955,1.28202,-0.59029,-1.05768,-0.09275,-0.60406,1.60345,-0.63912,-1.38617,-2.11491,-0.02569,-0.65624,-1.51331,1.15755,0.71765,0.04323,1.32183,0.65161,-0.83477,-1.04996,0.84826,0.46924,0.12631,-0.80084,0.56742,-0.73177,-0.07959,1.47505,-0.62684,-1.53069,-1.13588,1.05535,0.29294,1.94903,-0.07015,-0.68475,1.53733,-1.69789,1.53597,1.29071,0.78388,1.62766,1.31729,-0.13060,-0.10408,0.28411,0.75579,0.09195,-2.13305,0.56365,-1.25423,0.77405,0.38856
0.60079,-1.42830,1.00955,0.95230,0.51806,-0.28686,-1.47647,-0.35015,1.07272,0.12264,-1.50530,-1.06588,1.23349,0.55750,-1.30064,-1.82214,-0.67794,-1.76376,-0.14543,2.40984,-1.48770,-0.21526,1.34465,0.71324,-0.14368,-0.13754,-1.14656,-0.30912,0.21459,1.28687,-0.61946,-0.13537,-1.01088,0.25900,0.82471,0.71649,-1.19859,0.15529,-0.70529,0.99377,-0.06054,-1.48952,-0.15949,0.43300,0.17385,-0.51973,-0.56058,-0.91480,-0.40470,-0.90666,0.89951,-0.93062,0.15527,0.06066,1.00451,0.99340,0.75238,0.29015,-0.96411,-1.18452,-0.86360,0.79763,0.16444,0.96690,0.94037,-0.80912,-0.05361,0.03948,-0.26888,-0.53968,1.10143,-0.06994,0.05868,-0.75742,0.69695,-0.99784,0.44659,0.47398,-0.50460,0.34414,0.18815,-0.00836,0.08244,0.01720,0.08897,0.03568,-1.11484,-0.15301,0.33505,0.05551,0.96627,0.57904,-0.84491,-0.14635,-0.22717,0.02120,-0.03314,0.52361,0.22229,1.32771,0.26573,0.00197,-0.78202,1.18808,0.45212,-0.10947,0.44345,-0.37400,0.65205,0.63775,-0.67771,0.43500,1.20095,1.23591,-0.34299,1.25573,-0.46290,0.07737,1.10690,-1.35514
-1.23899,0.50562,1.08594,0.82107,1.15309,-0.11387,-0.51952,-0.68223,-0.07793,-0.08689,0.24819,-0.15114,-0.16916,-0.71728,0.92228,0.05967,-0.24934,-0.66905,-1.34932,1.28120,0.44852,-1.66122,0.76997,0.88904,0.11252,1.53393,0.21219,-1.46036,0.33952,0.34561,-0.60339,0.64526,-1.74209,1.02402,-0.94960,-0.90721,-0.15166,0.43641,0.10371,-0.77490,-0.40679,-1.10533,-0.16437,1.04747,-0.07484,0.87357,1.47708,-0.53405,-0.19580,2.25812,1.36443,-1.69131,0.41931,0.00569,0.88574,-0.72733,-0.81287,-0.73964,-0.50530,0.88915,-1.20085,-0.67705,-1.69859,1.10399,1.20442,-0.38020,-0.39580,0.52379,1.58919,0.43720,-0.68852,-1.78904,-1.08590,0.14706,-0.56381,0.18458,-0.54334,-1.02634,-1.28051,1.66786,0.86753,1.81011,0.58445,-0.47536,1.34966,-0.05629,0.21463,-0.04012,-2.94466,1.52836,0.51204,0.30112,-0.04876,0.19455,-0.50399,0.63414,-1.27707,0.09933,0.61410,-0.18785,0.24310,-0.37422,-0.69445,1.92165,0.55909,-0.49304,-0.50176,1.42385,-0.23028,1.47487,0.69578,-0.46822,0.02307,1.69996,0.92719,0.04905,-0.56725,0.12636,-0.10908,-0.78140
-0.20948,1.55406,-0.59959,-0.86738,-0.46223,-0.82098,0.08335,1.58262,0.29599,-0.26147,-0.24853,-1.46879,0.85922,-0.01280,-0.22421,3.24300,0.20076,-0.67338,-0.42235,1.12378,0.05134,-1.47454,0.93342,-0.72368,1.75311,1.03754,-0.44514,1.24235,0.03439,1.01076,0.43250,-0.80671,-0.69979,1.06340,-0.36950,-0.32263,-0.98544,0.42720,1.92957,-1.10254,0.12578,1.42494,-0.01917,0.42692,-1.13476,0.43552,-0.16304,0.96587,1.18291,2.69555,0.51674,0.27948,0.22715,-0.35611,0.39957,-0.30560,0.21468,1.25556,-0.92359,1.24635,1.31041,-0.13575,-2.03155,-0.49496,1.22998,-0.05309,-1.12300,-0.47138,0.93571,0.58021,-0.25241,-0.50084,-0.35208,-0.88094,1.58781,-0.32510,1.19531,1.48605,0.92723,-0.45271,0.39879,0.00722,-0.79073,0.28020,-1.29375,1.14698,-0.47329,0.21168,0.35377,-0.29250,0.60597,-0.46940,0.86990,-1.36445,0.19659,1.93948,-0.98446,-0.76211,0.56550,0.21325,-1.75392,0.73278,0.50412,2.09378,-0.02910,-0.94679,-0.43132,0.36134,-0.13657,-0.13777,0.74187,-1.82812,-1.09765,-0.13337,0.70564,-0.29888,-0.06060,-0.34680,-0.38953,0.80939
-1.35412,0.08893,0.89584,0.45884,-0.02616,-1.53467,-0.87054,0.20460,-0.79946,0.19638,0.72158,0.85215,-1.27423,2.27998,0.74436,-0.02024,0.95295,2.41779,-1.45865,-0.23189,-2.19095,0.16554,0.35346,-0.08596,-0.61814,-1.96107,0.36742,1.41708,-0.64181,0.55916,-1.52199,0.52628,-0.44518,-0.72846,-0.82388,-0.31254,0.34016,-1.27830,-0.43583,-0.06773,-1.00227,1.80712,-0.79389,-0.69110,-1.05053,1.82777,0.57592,-0.86627,1.10147,0.19785,0.20071,-0.38160,-0.71374,0.35060,-0.48075,1.67573,-1.25085,1.47429,-0.06200,0.32100,0.82395,-0.68524,0.95566,-2.57389,-0.75559,-1.02215,-1.38657,-0.17032,0.46675,0.74166,0.20386,-0.80835,0.41969,0.19979,0.94412,0.75799,0.02970,-0.86963,-0.74862,-0.57838,-0.29573,0.30749,0.75136,-0.09588,-0.03123,0.11756,-0.52476,-0.95095,-1.72802,-0.71873,0.49451,-0.68772,-0.22207,0.50751,0.57833,-1.04015,0.92075,1.03802,-1.11064,-0.85079,0.26244,-0.52590,1.11256,-0.82964,-0.85662,1.42010,0.63478,-0.97827,-0.51288,-0.12280,0.52515,-0.13704,-1.42192,-0.46847,-0.28184,-1.31371,0.40550,0.62365,0.57218,0.61537
-2.53502,1.23471,0.52094,-0.30196,0.61532,-0.84458,0.03189,0.78671,-3.07580,-0.45726,0.01968,-0.21271,1.43978,-1.06728,-0.67448,-1.97539,1.35316,-0.17210,-0.43469,-0.06138,0.52195,0.32112,2.74363,0.41399,-0.44057,-0.53518,-0.39113,-1.54553,0.00566,0.93492,-0.61297,-0.76685,1.49804,-1.39234,-2.21977,-1.07611,-1.56552,0.39048,-0.40081,-0.24746,1.25931,-0.66622,0.83651,1.48230,-0.52701,0.74921,-0.21763,0.90713,-1.58550,-1.73247,-0.43504,-0.91858,-0.48175,-0.21942,0.77969,-0.41091,-0.79681,-0.41484,-0.69511,-1.03609,-1.63490,0.06546,-0.47783,1.06355,-1.47167,-0.61140,1.79287,-0.92309,-0.17480,-1.24480,-1.30747,1.46863,0.21885,0.20949,-1.55020,0.34594,1.13663,1.12388,0.59234,-1.19488,0.31127,0.71800,-1.63922,-1.16775,0.88995,0.83981,-1.56115,0.82456,0.16182,0.72354,-0.59276,0.60307,0.84286,-0.33713,0.09143,-0.61469,1.54512,-0.20617,-0.89872,-0.73625,1.91737,-1.03044,-1.12653,-0.61088,0.58744,-0.19216,2.36349,0.55248,0.08428,0.64161,-1.18206,0.49348,-1.50873,0.44301,-1.89473,-0.02687,-1.34347,-0.02566,-0.80379,0.17191
-0.56099,1.19138,-0.65561,-1.52920,-1.56908,0.66617,-1.35209,1.70741,-2.07694,1.69649,0.25252,-0.12120,-0.58516,0.46801,-0.07826,1.10844,0.02524,0.22118,-0.35812,-0.06578,0.22639,-1.74795,-1.44095,0.70734,0.15613,-0.17360,0.01591,0.30723,-0.58920,-0.77400,0.15745,-0.94170,0.37068,-1.66836,1.08669,0.55856,0.21489,0.97654,1.54773,0.99712,-1.74727,-1.25100,-0.56496,0.00208,0.44796,-0.73713,0.21032,-0.69357,-0.62222,-1.48274,-0.95653,-1.37499,-0.93950,1.08281,-0.88357,2.44084,0.54582,0.12193,-0.78097,0.76257,-0.59215,0.12182,2.65212,0.01173,1.08456,-0.78463,-0.12314,1.89249,-0.57732,1.89077,0.64783,-0.70214,0.68689,1.07564,0.64635,-1.55465,-0.71445,-0.23679,-0.16149,0.66639,0.18046,-1.33992,0.43227,0.56688,0.54308,1.04161,0.82992,0.47797,-0.00715,-1.66238,0.45178,0.18417,0.27945,-1.29294,-0.97234,1.06510,-0.06802,0.59340,0.07034,0.05438,-0.78608,0.02933,1.50266,1.17965,-1.95325,-2.04887,-0.93375,-0.75673,0.50159,-1.10886,0.51651,0.95556,0.97656,-1.76794,-0.35921,-1.40676,-0.58625,0.76168,0.17883,-0.57650
0.70063,-0.34765,1.14579,0.40227,-0.07527,0.51520,-1.64923,-1.05613,-1.20078,0.13568,1.76863,2.01809,0.61135,0.57054,-1.88003,-0.57279,-0.83274,-0.54353,-0.15803,-0.47547,-1.83177,0.72392,-1.15252,0.19632,1.94146,-0.87823,-2.50703,-0.32750,1.09466,2.22050,-1.19962,0.56666,-0.51839,-0.07218,2.81113,-1.42816,0.21262,0.47053,0.99026,0.07292,0.41082,-0.36830,0.32998,-0.36596,0.55205,-0.37526,0.40037,-0.00151,1.12136,-0.06573,-1.78959,1.20277,-0.86958,-0.66357,-0.53114,1.26081,-2.13398,3.07711,1.06151,0.23753,-0.06871,0.29728,0.61240,0.74567,0.50014,0.06783,-0.29148,-0.10416,-0.13188,1.18805,0.53924,-3.14881,0.71072,0.27253,0.03942,-0.39032,1.10392,0.92718,-0.87033,0.43921,-0.92978,-1.38541,-0.52689,0.81909,0.95858,0.48204,0.72070,0.53679,-0.59053,0.38247,0.81575,0.70754,1.18261,0.75732,0.41448,1.08188,-0.05559,-0.96567,-0.12482,-0.76708,-0.40276,0.91606,1.19218,0.27320,-0.25635,-1.38281,-0.61045,-0.37596,0.02048,-0.58662,1.92247,0.97998,0.24343,0.41191,1.75908,-0.73911,-0.52838,-1.01553,-1.18041,0.52225
-0.72942,-1.63324,-0.87091,-0.81493,0.57293,1.18708,-1.54931,0.36204,-1.18379,0.62411,-0.57828,-0.99843,0.77481,-0.52598,-0.36264,-2.28602,0.81694,0.88619,0.01968,-1.51710,1.03772,-0.69819,-0.50391,2.29791,-0.66420,0.71384,0.55407,0.34989,0.25417,0.48949,0.22990,0.00566,1.49329,-1.27855,1.07847,0.91027,0.65330,1.10849,-0.14298,-1.91082,0.02886,-0.96431,-0.67212,-1.26215,-0.54872,-0.60593,-2.35022,0.69375,2.21941,0.62186,-0.25040,-0.09584,-0.38633,0.09722,0.02546,-0.81745,1.75837,-1.55135,0.73648,-0.11953,1.89716,0.35662,-0.26895,-0.13841,-0.00753,-1.25735,-0.88200,-1.80122,-0.88249,0.11135,0.26025,-2.15996,-0.09385,0.65319,-0.09722,-0.63199,-0.40507,-0.52241,-0.73216,0.19117,2.23793,-0.73204,-0.23295,-0.09646,-0.77435,1.05881,-2.38641,-0.54399,0.90010,-0.32689,-0.77565,0.40733,0.90441,0.24331,-0.70143,0.47583,-0.41379,0.65691,1.55394,-2.74017,0.14134,1.52304,0.35128,-1.89744,0.27089,-1.37190,1.23864,-0.49007,-0.05131,-1.23570,-1.19343,-0.29974,-0.83671,-1.98294,0.82284,-0.93161,0.05935,-0.47482,-1.41990,1.74950
0.94180,0.12435,0.94161,1.65702,0.59935,-0.00092,-0.12075,-2.81143,-0.72607,0.92902,1.00870,-0.70735,0.13245,-0.12513,0.66479,2.23742,0.59048,-0.59244,-0.06618,1.37393,-1.31827,-0.64670,0.71429,1.26606,0.56710,-0.57862,0.52877,0.37406,0.32480,-0.02858,0.02145,-0.86923,2.47941,0.19069,0.57353,-0.13585,0.79890,-1.26481,-1.73265,-0.05663,2.16427,1.22224,-0.74879,0.49042,-0.70764,0.43360,0.52748,0.90940,-1.57966,-1.33524,-0.12556,-1.06011,-1.07294,0.28318,-0.85033,2.08933,-0.50050,-0.33349,0.33150,-1.66776,0.49761,0.35727,-0.25835,0.37806,0.37480,1.51478,2.50556,-1.04971,-1.26846,0.12050,-2.00213,0.54478,0.16006,0.45069,-0.23050,0.24374,0.46362,0.19911,-1.45108,0.18924,1.79965,0.27959,0.20066,1.51785,-0.83590,0.85324,-0.53907,1.12546,0.87941,-0.44236,-0.23099,0.92156,-1.81473,-0.43070,0.67488,-0.27865,0.09835,-2.12176,-0.82985,0.74333,1.17349,-0.12526,-0.82214,-0.92510,0.33201,-0.63000,1.22353,0.82642,0.28669,2.64050,-0.67710,-0.32364,0.48427,-0.32115,-0.33004,-0.74360,0.69376,-0.27670,1.66072,0.16930
1.67821,0.33651,-0.36773,-0.32177,-0.34612,0.32474,0.40452,1.20561,-0.00293,-1.41775,-0.36373,1.39740,-1.60841,0.81076,-0.43888,-0.92088,0.29289,1.62006,0.36259,-0.26868,-1.21691,-0.12759,-1.42416,-0.36048,-0.06330,-2.25908,1.37194,-1.28174,-0.22610,0.66177,1.21683,-0.75128,-2.59855,1.11209,-1.34609,0.44476,0.37897,-3.18434,-1.60689,-0.49065,-2.49369,-1.30913,0.18357,-0.11211,0.23259,0.45677,-1.65551,-1.19819,0.75541,1.58179,-0.99983,0.21351,0.83795,0.24810,-0.18552,-0.62947,2.06660,0.03323,0.41946,0.34877,-0.83016,0.04545,-0.23127,-0.22994,0.26521,-1.01309,-1.33606,0.57521,-0.47901,-0.34312,-1.85937,0.86751,0.57693,0.80255,0.42417,-1.50118,0.22470,-0.58900,-1.06314,0.53811,1.61085,1.56642,0.66274,-0.07496,-0.27595,-0.91525,-0.27771,0.94170,1.92616,-0.83728,-1.92821,-0.52300,0.90206,2.16611,1.34251,1.29425,-0.84065,-0.90536,-1.30842,-0.68286,2.00878,-2.81023,0.01169,0.22653,-1.12016,3.04040,-0.48948,0.77503,1.38155,-0.15208,-0.15686,0.47001,0.74241,-2.28718,-0.80735,-0.40422,-0.12883,-0.40699,0.28090,0.94190
